<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
CW4,Lyxor Japan US$,D,20080606,1.3500,1.3500,1.3500,1.3500,0,0
CW4,Lyxor Japan US$,D,20080609,1.3500,1.3500,1.3500,1.3500,0,0
CW4,Lyxor Japan US$,D,20080610,1.3100,1.3100,1.3100,1.3100,1000,0
CW4,Lyxor Japan US$,D,20080611,1.3000,1.3000,1.3000,1.3000,209500,0
CW4,Lyxor Japan US$,D,20080612,1.2700,1.2700,1.2700,1.2700,1000,0
CW4,Lyxor Japan US$,D,20080613,1.2700,1.2700,1.2700,1.2700,0,0
CW4,Lyxor Japan US$,D,20080616,1.2900,1.2900,1.2900,1.2900,7000,0
CW4,Lyxor Japan US$,D,20080617,1.3000,1.3000,1.3000,1.3000,3000,0
CW4,Lyxor Japan US$,D,20080618,1.3000,1.3000,1.3000,1.3000,0,0
CW4,Lyxor Japan US$,D,20080619,1.3000,1.3000,1.3000,1.3000,0,0
CW4,Lyxor Japan US$,D,20080620,1.2600,1.2700,1.2600,1.2700,12860,0
CW4,Lyxor Japan US$,D,20080623,1.2700,1.2700,1.2700,1.2700,0,0
CW4,Lyxor Japan US$,D,20080624,1.2700,1.2700,1.2700,1.2700,0,0
CW4,Lyxor Japan US$,D,20080625,1.2700,1.2700,1.2700,1.2700,0,0
CW4,Lyxor Japan US$,D,20080626,1.2700,1.2700,1.2700,1.2700,0,0
CW4,Lyxor Japan US$,D,20080627,1.2400,1.2400,1.2400,1.2400,2000,0
CW4,Lyxor Japan US$,D,20080630,1.2600,1.2600,1.2600,1.2600,150,0
CW4,Lyxor Japan US$,D,20080701,1.2600,1.2600,1.2600,1.2600,0,0
CW4,Lyxor Japan US$,D,20080702,1.2400,1.2400,1.2300,1.2300,2500,0
CW4,Lyxor Japan US$,D,20080703,1.2300,1.2300,1.2300,1.2300,3000,0
CW4,Lyxor Japan US$,D,20080704,1.2300,1.2300,1.2300,1.2300,0,0
CW4,Lyxor Japan US$,D,20080707,1.2300,1.2300,1.2300,1.2300,2600,0
CW4,Lyxor Japan US$,D,20080708,1.2300,1.2300,1.2300,1.2300,0,0
CW4,Lyxor Japan US$,D,20080709,1.2300,1.2300,1.2300,1.2300,0,0
CW4,Lyxor Japan US$,D,20080710,1.2100,1.2100,1.2100,1.2100,3000,0
CW4,Lyxor Japan US$,D,20080711,1.2100,1.2100,1.2100,1.2100,1500,0
CW4,Lyxor Japan US$,D,20080714,1.2100,1.2100,1.2100,1.2100,0,0
CW4,Lyxor Japan US$,D,20080715,1.2100,1.2100,1.2100,1.2100,0,0
CW4,Lyxor Japan US$,D,20080716,1.2100,1.2100,1.2100,1.2100,0,0
CW4,Lyxor Japan US$,D,20080717,1.2200,1.2200,1.2200,1.2200,1800,0
CW4,Lyxor Japan US$,D,20080718,1.2000,1.2000,1.1900,1.1900,326500,0
CW4,Lyxor Japan US$,D,20080721,1.1900,1.2100,1.1900,1.2100,6000,0
CW4,Lyxor Japan US$,D,20080722,1.2100,1.2100,1.2100,1.2100,0,0
CW4,Lyxor Japan US$,D,20080723,1.2100,1.2100,1.2100,1.2100,0,0
CW4,Lyxor Japan US$,D,20080724,1.2300,1.2300,1.2300,1.2300,3000,0
CW4,Lyxor Japan US$,D,20080725,1.2300,1.2300,1.2300,1.2300,0,0
CW4,Lyxor Japan US$,D,20080728,1.2300,1.2300,1.2300,1.2300,0,0
CW4,Lyxor Japan US$,D,20080729,1.2000,1.2000,1.2000,1.2000,1800,0
CW4,Lyxor Japan US$,D,20080730,1.2000,1.2000,1.2000,1.2000,0,0
CW4,Lyxor Japan US$,D,20080731,1.2000,1.2000,1.2000,1.2000,0,0
CW4,Lyxor Japan US$,D,20080801,1.1800,1.1900,1.1800,1.1900,600000,0
CW4,Lyxor Japan US$,D,20080804,1.1700,1.1700,1.1700,1.1700,10000,0
CW4,Lyxor Japan US$,D,20080805,1.1700,1.1700,1.1700,1.1700,0,0
CW4,Lyxor Japan US$,D,20080806,1.1700,1.1700,1.1700,1.1700,0,0
CW4,Lyxor Japan US$,D,20080807,1.1600,1.1600,1.1600,1.1600,2000,0
CW4,Lyxor Japan US$,D,20080808,1.1500,1.1600,1.1500,1.1600,5000,0
CW4,Lyxor Japan US$,D,20080811,1.1600,1.1600,1.1600,1.1600,150,0
CW4,Lyxor Japan US$,D,20080812,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080813,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080814,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080815,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080818,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080819,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080820,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080821,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080822,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080825,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080826,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080827,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080828,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080829,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080901,1.1600,1.1600,1.1600,1.1600,0,0
CW4,Lyxor Japan US$,D,20080902,1.1400,1.1400,1.1400,1.1400,10000,0
CW4,Lyxor Japan US$,D,20080903,1.1400,1.1400,1.1400,1.1400,0,0
CW4,Lyxor Japan US$,D,20080904,1.1100,1.1100,1.1100,1.1100,10000,0
CW4,Lyxor Japan US$,D,20080905,1.1100,1.1100,1.1100,1.1100,0,0
CW4,Lyxor Japan US$,D,20080908,1.1200,1.1200,1.1200,1.1200,5000,0
CW4,Lyxor Japan US$,D,20080909,1.1200,1.1200,1.1200,1.1200,0,0
CW4,Lyxor Japan US$,D,20080910,1.1200,1.1200,1.1200,1.1200,0,0
CW4,Lyxor Japan US$,D,20080911,1.1000,1.1000,1.0900,1.0900,1701000,0
CW4,Lyxor Japan US$,D,20080912,1.1000,1.1000,1.1000,1.1000,2000,0
CW4,Lyxor Japan US$,D,20080915,1.1000,1.1000,1.1000,1.1000,0,0
CW4,Lyxor Japan US$,D,20080916,1.1000,1.1000,1.1000,1.1000,0,0
CW4,Lyxor Japan US$,D,20080917,1.0700,1.0700,1.0700,1.0700,5500,0
CW4,Lyxor Japan US$,D,20080918,1.0700,1.0700,1.0700,1.0700,0,0
CW4,Lyxor Japan US$,D,20080919,1.0900,1.0900,1.0900,1.0900,500,0
CW4,Lyxor Japan US$,D,20080922,1.1100,1.1100,1.1100,1.1100,1800,0
CW4,Lyxor Japan US$,D,20080923,1.1000,1.1000,1.1000,1.1000,18000,0
CW4,Lyxor Japan US$,D,20080924,1.1000,1.1000,1.1000,1.1000,0,0
CW4,Lyxor Japan US$,D,20080925,1.1000,1.1000,1.1000,1.1000,0,0
CW4,Lyxor Japan US$,D,20080926,1.1000,1.1000,1.1000,1.1000,2000,0
CW4,Lyxor Japan US$,D,20080929,1.1000,1.1000,1.1000,1.1000,10000,0
CW4,Lyxor Japan US$,D,20080930,1.0400,1.0600,1.0400,1.0600,11100,0
CW4,Lyxor Japan US$,D,20081002,1.0300,1.0300,1.0300,1.0300,200,0
CW4,Lyxor Japan US$,D,20081003,1.0300,1.0300,1.0300,1.0300,0,0
CW4,Lyxor Japan US$,D,20081006,0.9700,0.9700,0.9700,0.9700,11000,0
CW4,Lyxor Japan US$,D,20081007,0.9700,0.9800,0.9600,0.9700,54000,0
CW4,Lyxor Japan US$,D,20081008,0.9700,0.9700,0.9700,0.9700,0,0
CW4,Lyxor Japan US$,D,20081009,0.9200,0.9400,0.9200,0.9300,73500,0
CW4,Lyxor Japan US$,D,20081010,0.8500,0.8600,0.8400,0.8400,124500,0
CW4,Lyxor Japan US$,D,20081013,0.8300,0.8900,0.8300,0.8900,129000,0
CW4,Lyxor Japan US$,D,20081014,0.9300,0.9600,0.9200,0.9400,169110,0
CW4,Lyxor Japan US$,D,20081015,0.9400,0.9500,0.9300,0.9400,77000,0
CW4,Lyxor Japan US$,D,20081016,0.8800,0.9000,0.8800,0.8800,17200,0
CW4,Lyxor Japan US$,D,20081017,0.8800,0.9000,0.8800,0.9000,56000,0
CW4,Lyxor Japan US$,D,20081020,0.9000,0.9000,0.9000,0.9000,55000,0
CW4,Lyxor Japan US$,D,20081021,0.9500,0.9500,0.9300,0.9300,52500,0
CW4,Lyxor Japan US$,D,20081022,0.9300,0.9300,0.9300,0.9300,1000,0
CW4,Lyxor Japan US$,D,20081023,0.9300,0.9300,0.9300,0.9300,0,0
CW4,Lyxor Japan US$,D,20081024,0.8200,0.8200,0.8200,0.8200,5000,0
CW4,Lyxor Japan US$,D,20081028,0.8000,0.8400,0.8000,0.8300,6300,0
CW4,Lyxor Japan US$,D,20081029,0.8600,0.8800,0.8600,0.8600,21000,0
CW4,Lyxor Japan US$,D,20081030,0.8600,0.8600,0.8600,0.8600,0,0
CW4,Lyxor Japan US$,D,20081031,0.9000,0.9000,0.9000,0.9000,1000,0
CW4,Lyxor Japan US$,D,20081103,0.9000,0.9000,0.9000,0.9000,0,0
CW4,Lyxor Japan US$,D,20081104,0.9300,0.9300,0.9300,0.9300,10000,0
CW4,Lyxor Japan US$,D,20081105,0.9700,0.9700,0.9700,0.9700,200,0
CW4,Lyxor Japan US$,D,20081106,0.9400,0.9400,0.9200,0.9200,4100,0
CW4,Lyxor Japan US$,D,20081107,0.9100,0.9100,0.9100,0.9100,150,0
CW4,Lyxor Japan US$,D,20081110,0.9100,0.9100,0.9100,0.9100,0,0
CW4,Lyxor Japan US$,D,20081111,0.9100,0.9100,0.9100,0.9100,0,0
CW4,Lyxor Japan US$,D,20081112,0.9100,0.9100,0.9100,0.9100,0,0
CW4,Lyxor Japan US$,D,20081113,0.9100,0.9100,0.9100,0.9100,0,0
CW4,Lyxor Japan US$,D,20081114,0.9000,0.9000,0.8900,0.8900,3000,0
CW4,Lyxor Japan US$,D,20081117,0.8900,0.8900,0.8900,0.8900,0,0
CW4,Lyxor Japan US$,D,20081118,0.8900,0.8900,0.8900,0.8900,0,0
CW4,Lyxor Japan US$,D,20081119,0.8900,0.8900,0.8900,0.8900,0,0
CW4,Lyxor Japan US$,D,20081120,0.8200,0.8200,0.8200,0.8200,5000,0
CW4,Lyxor Japan US$,D,20081121,0.8600,0.8600,0.8600,0.8600,2000,0
CW4,Lyxor Japan US$,D,20081124,0.8600,0.8600,0.8600,0.8600,150,0
CW4,Lyxor Japan US$,D,20081125,0.8700,0.8700,0.8700,0.8700,3000,0
CW4,Lyxor Japan US$,D,20081126,0.8700,0.8700,0.8700,0.8700,750,0
CW4,Lyxor Japan US$,D,20081127,0.8800,0.8800,0.8800,0.8800,1100,0
CW4,Lyxor Japan US$,D,20081128,0.8800,0.8800,0.8800,0.8800,0,0
CW4,Lyxor Japan US$,D,20081201,0.8800,0.8800,0.8800,0.8800,0,0
CW4,Lyxor Japan US$,D,20081202,0.8800,0.8800,0.8800,0.8800,0,0
CW4,Lyxor Japan US$,D,20081203,0.8700,0.8700,0.8700,0.8700,1000,0
CW4,Lyxor Japan US$,D,20081204,0.8600,0.8700,0.8600,0.8700,102000,0
CW4,Lyxor Japan US$,D,20081205,0.8700,0.8700,0.8700,0.8700,0,0
CW4,Lyxor Japan US$,D,20081209,0.8700,0.8700,0.8700,0.8700,0,0
CW4,Lyxor Japan US$,D,20081210,0.8700,0.8700,0.8700,0.8700,0,0
CW4,Lyxor Japan US$,D,20081211,0.9000,0.9000,0.9000,0.9000,1000,0
CW4,Lyxor Japan US$,D,20081212,0.9100,0.9100,0.9100,0.9100,100000,0
CW4,Lyxor Japan US$,D,20081215,0.9100,0.9100,0.9100,0.9100,0,0
CW4,Lyxor Japan US$,D,20081216,0.9100,0.9100,0.9100,0.9100,0,0
CW4,Lyxor Japan US$,D,20081217,0.9100,0.9100,0.9100,0.9100,0,0
CW4,Lyxor Japan US$,D,20081218,0.9600,0.9600,0.9600,0.9600,5000,0
CW4,Lyxor Japan US$,D,20081219,0.9600,0.9600,0.9600,0.9600,0,0
CW4,Lyxor Japan US$,D,20081222,0.9400,0.9400,0.9400,0.9400,150000,0
CW4,Lyxor Japan US$,D,20081223,0.9300,0.9300,0.9300,0.9300,150000,0
CW4,Lyxor Japan US$,D,20081224,0.9200,0.9200,0.9200,0.9200,5000,0
CW4,Lyxor Japan US$,D,20081226,0.9200,0.9200,0.9200,0.9200,0,0
CW4,Lyxor Japan US$,D,20081229,0.9200,0.9200,0.9200,0.9200,0,0
CW4,Lyxor Japan US$,D,20081230,0.9500,0.9500,0.9500,0.9500,5000,0
CW4,Lyxor Japan US$,D,20081231,0.9500,0.9500,0.9500,0.9500,0,0
CW4,Lyxor Japan US$,D,20090102,0.9700,0.9800,0.9700,0.9800,10800,0
CW4,Lyxor Japan US$,D,20090105,0.9600,0.9600,0.9500,0.9500,21800,0
CW4,Lyxor Japan US$,D,20090106,0.9500,0.9500,0.9400,0.9400,5200,0
CW4,Lyxor Japan US$,D,20090107,0.9400,0.9400,0.9400,0.9400,15000,0
CW4,Lyxor Japan US$,D,20090108,0.9400,0.9400,0.9400,0.9400,0,0
CW4,Lyxor Japan US$,D,20090109,0.9400,0.9400,0.9400,0.9400,0,0
CW4,Lyxor Japan US$,D,20090112,0.9400,0.9400,0.9400,0.9400,5000,0
CW4,Lyxor Japan US$,D,20090113,0.9100,0.9100,0.9100,0.9100,750,0
CW4,Lyxor Japan US$,D,20090114,0.9100,0.9100,0.9100,0.9100,0,0
CW4,Lyxor Japan US$,D,20090115,0.9100,0.9100,0.9100,0.9100,0,0
CW4,Lyxor Japan US$,D,20090116,0.9100,0.9100,0.9100,0.9100,0,0
CW4,Lyxor Japan US$,D,20090119,0.9100,0.9100,0.9100,0.9100,4000,0
CW4,Lyxor Japan US$,D,20090120,0.9100,0.9100,0.9100,0.9100,0,0
CW4,Lyxor Japan US$,D,20090121,0.8900,0.8900,0.8700,0.8700,89000,0
CW4,Lyxor Japan US$,D,20090122,0.8800,0.8900,0.8800,0.8900,79000,0
CW4,Lyxor Japan US$,D,20090123,0.8900,0.8900,0.8900,0.8900,0,0
CW4,Lyxor Japan US$,D,20090128,0.8900,0.9100,0.8900,0.9100,312000,0
CW4,Lyxor Japan US$,D,20090129,0.9000,0.9000,0.9000,0.9000,1000,0
CW4,Lyxor Japan US$,D,20090130,0.8890,0.8890,0.8820,0.8880,308000,0
CW4,Lyxor Japan US$,D,20090202,0.8650,0.8780,0.8650,0.8730,600000,0
CW4,Lyxor Japan US$,D,20090203,0.8690,0.8690,0.8690,0.8690,300000,0
CW4,Lyxor Japan US$,D,20090204,0.8690,0.8690,0.8690,0.8690,0,0
CW4,Lyxor Japan US$,D,20090205,0.8810,0.8810,0.8810,0.8810,300000,0
CW4,Lyxor Japan US$,D,20090206,0.8740,0.8750,0.8740,0.8750,1300000,0
CW4,Lyxor Japan US$,D,20090209,0.8680,0.8680,0.8620,0.8630,700770,0
CW4,Lyxor Japan US$,D,20090210,0.8630,0.8630,0.8630,0.8630,0,0
CW4,Lyxor Japan US$,D,20090211,0.8550,0.8560,0.8550,0.8550,500000,0
CW4,Lyxor Japan US$,D,20090212,0.8500,0.8500,0.8400,0.8400,5500,0
CW4,Lyxor Japan US$,D,20090213,0.8400,0.8400,0.8400,0.8400,0,0
CW4,Lyxor Japan US$,D,20090216,0.8370,0.8370,0.8350,0.8350,900000,0
CW4,Lyxor Japan US$,D,20090217,0.8350,0.8350,0.8350,0.8350,0,0
CW4,Lyxor Japan US$,D,20090218,0.8100,0.8130,0.8100,0.8130,290000,0
CW4,Lyxor Japan US$,D,20090219,0.8000,0.8040,0.8000,0.8040,301000,0
CW4,Lyxor Japan US$,D,20090220,0.7930,0.7930,0.7800,0.7800,19000,0
CW4,Lyxor Japan US$,D,20090223,0.7980,0.7980,0.7980,0.7980,3000,0
CW4,Lyxor Japan US$,D,20090224,0.7980,0.7980,0.7980,0.7980,0,0
CW4,Lyxor Japan US$,D,20090225,0.7680,0.7790,0.7680,0.7790,15000,0
CW4,Lyxor Japan US$,D,20090226,0.7790,0.7790,0.7790,0.7790,0,0
CW4,Lyxor Japan US$,D,20090227,0.7790,0.7790,0.7790,0.7790,0,0
CW4,Lyxor Japan US$,D,20090302,0.7500,0.7500,0.7440,0.7440,16000,0
CW4,Lyxor Japan US$,D,20090303,0.7420,0.7420,0.7420,0.7420,1000,0
CW4,Lyxor Japan US$,D,20090304,0.7400,0.7500,0.7400,0.7500,5200,0
CW4,Lyxor Japan US$,D,20090305,0.7500,0.7500,0.7500,0.7500,0,0
CW4,Lyxor Japan US$,D,20090306,0.7380,0.7400,0.7360,0.7370,106000,0
CW4,Lyxor Japan US$,D,20090309,0.7370,0.7370,0.7370,0.7370,0,0
CW4,Lyxor Japan US$,D,20090310,0.7140,0.7140,0.7140,0.7140,10000,0
CW4,Lyxor Japan US$,D,20090311,0.7320,0.7350,0.7320,0.7350,348100,0
CW4,Lyxor Japan US$,D,20090312,0.7300,0.7300,0.7280,0.7280,275000,0
CW4,Lyxor Japan US$,D,20090313,0.7480,0.7480,0.7480,0.7480,3000,0
CW4,Lyxor Japan US$,D,20090316,0.7480,0.7480,0.7480,0.7480,0,0
CW4,Lyxor Japan US$,D,20090317,0.7480,0.7480,0.7480,0.7480,0,0
