<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
QL2,IS ASIA BND S$D,D,20140117,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140120,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140121,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140122,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140123,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140124,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140127,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140128,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140129,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140130,12.7700,12.7700,12.7700,12.7700,0,0
QL2,IS ASIA BND S$D,D,20140203,12.9700,12.9700,12.9700,12.9700,700,0
QL2,IS ASIA BND S$D,D,20140204,12.9700,12.9700,12.9700,12.9700,100,0
QL2,IS ASIA BND S$D,D,20140205,12.9700,12.9700,12.9700,12.9700,0,0
QL2,IS ASIA BND S$D,D,20140206,12.9700,12.9700,12.9700,12.9700,0,0
QL2,IS ASIA BND S$D,D,20140207,12.9700,12.9700,12.9700,12.9700,0,0
QL2,IS ASIA BND S$D,D,20140210,12.9700,12.9700,12.9700,12.9700,0,0
QL2,IS ASIA BND S$D,D,20140211,12.9000,12.9000,12.9000,12.9000,300,0
QL2,IS ASIA BND S$D,D,20140212,12.9000,12.9000,12.9000,12.9000,600,0
QL2,IS ASIA BND S$D,D,20140213,12.9000,12.9000,12.9000,12.9000,0,0
QL2,IS ASIA BND S$D,D,20140214,12.9000,12.9000,12.9000,12.9000,0,0
QL2,IS ASIA BND S$D,D,20140217,12.9000,12.9000,12.9000,12.9000,0,0
QL2,IS ASIA BND S$D,D,20140218,12.9000,12.9000,12.9000,12.9000,0,0
QL2,IS ASIA BND S$D,D,20140219,12.9000,12.9000,12.9000,12.9000,0,0
QL2,IS ASIA BND S$D,D,20140220,12.9000,12.9000,12.9000,12.9000,0,0
QL2,IS ASIA BND S$D,D,20140221,12.9000,12.9000,12.9000,12.9000,0,0
QL2,IS ASIA BND S$D,D,20140224,12.9800,12.9800,12.9800,12.9800,0,0
QL2,IS ASIA BND S$D,D,20140225,12.9600,12.9600,12.9600,12.9600,0,0
QL2,IS ASIA BND S$D,D,20140226,12.9800,12.9800,12.9800,12.9800,0,0
QL2,IS ASIA BND S$D,D,20140227,13.0500,13.0500,13.0500,13.0500,0,0
QL2,IS ASIA BND S$D,D,20140228,13.0700,13.0700,13.0700,13.0700,0,0
