<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
K6K,DBXT S&P500 US$,D,20101228,19.7200,19.7200,19.7200,19.7200,0,0
K6K,DBXT S&P500 US$,D,20101229,19.7200,19.7200,19.7200,19.7200,0,0
K6K,DBXT S&P500 US$,D,20101230,19.7200,19.7200,19.7200,19.7200,0,0
K6K,DBXT S&P500 US$,D,20101231,19.7200,19.7200,19.7200,19.7200,0,0
K6K,DBXT S&P500 US$,D,20110103,19.7200,19.7200,19.7200,19.7200,0,0
K6K,DBXT S&P500 US$,D,20110104,19.9800,19.9800,19.9800,19.9800,5000,0
K6K,DBXT S&P500 US$,D,20110105,19.9700,19.9700,19.9700,19.9700,6000,0
K6K,DBXT S&P500 US$,D,20110106,19.9700,19.9700,19.9700,19.9700,0,0
K6K,DBXT S&P500 US$,D,20110107,19.9700,19.9700,19.9700,19.9700,0,0
K6K,DBXT S&P500 US$,D,20110110,19.9400,19.9800,19.9400,19.9800,11000,0
K6K,DBXT S&P500 US$,D,20110111,19.9800,19.9800,19.9800,19.9800,0,0
K6K,DBXT S&P500 US$,D,20110112,19.9800,19.9800,19.9800,19.9800,0,0
K6K,DBXT S&P500 US$,D,20110113,19.9800,19.9800,19.9800,19.9800,0,0
K6K,DBXT S&P500 US$,D,20110114,19.9800,19.9800,19.9800,19.9800,0,0
K6K,DBXT S&P500 US$,D,20110117,19.9800,19.9800,19.9800,19.9800,0,0
K6K,DBXT S&P500 US$,D,20110118,19.9800,19.9800,19.9800,19.9800,0,0
K6K,DBXT S&P500 US$,D,20110119,19.9800,19.9800,19.9800,19.9800,0,0
K6K,DBXT S&P500 US$,D,20110120,20.2400,20.2400,20.2000,20.2000,5150,0
K6K,DBXT S&P500 US$,D,20110121,20.2000,20.2000,20.2000,20.2000,150,0
K6K,DBXT S&P500 US$,D,20110124,20.2000,20.2000,20.2000,20.2000,0,0
K6K,DBXT S&P500 US$,D,20110125,20.2000,20.2000,20.2000,20.2000,0,0
K6K,DBXT S&P500 US$,D,20110126,20.2000,20.2000,20.2000,20.2000,0,0
K6K,DBXT S&P500 US$,D,20110127,20.4500,20.4500,20.4470,20.4470,150,0
K6K,DBXT S&P500 US$,D,20110128,20.4500,20.4500,20.4500,20.4500,0,0
K6K,DBXT S&P500 US$,D,20110131,20.1200,20.1700,20.1200,20.1600,36080,0
K6K,DBXT S&P500 US$,D,20110201,20.1600,20.1600,20.1600,20.1600,0,0
K6K,DBXT S&P500 US$,D,20110202,20.1600,20.1600,20.1600,20.1600,0,0
K6K,DBXT S&P500 US$,D,20110207,20.1600,20.1600,20.1600,20.1600,0,0
K6K,DBXT S&P500 US$,D,20110208,20.5900,20.5900,20.5900,20.5900,5000,0
K6K,DBXT S&P500 US$,D,20110209,20.5900,20.5900,20.5900,20.5900,0,0
K6K,DBXT S&P500 US$,D,20110210,20.8600,20.8600,20.8000,20.8000,10,0
K6K,DBXT S&P500 US$,D,20110211,20.8600,20.8600,20.8600,20.8600,0,0
K6K,DBXT S&P500 US$,D,20110214,21.0000,21.0000,21.0000,21.0000,2400,0
K6K,DBXT S&P500 US$,D,20110215,20.9600,20.9600,20.9500,20.9500,80,0
K6K,DBXT S&P500 US$,D,20110216,20.9600,20.9600,20.9600,20.9600,0,0
K6K,DBXT S&P500 US$,D,20110217,21.0600,21.0600,21.0600,21.0600,250,0
K6K,DBXT S&P500 US$,D,20110218,21.0600,21.0600,21.0600,21.0600,0,0
K6K,DBXT S&P500 US$,D,20110221,21.0600,21.0600,21.0600,21.0600,0,0
K6K,DBXT S&P500 US$,D,20110222,21.0600,21.0600,21.0600,21.0600,0,0
K6K,DBXT S&P500 US$,D,20110223,20.8300,20.8800,20.8300,20.8800,10000,0
K6K,DBXT S&P500 US$,D,20110224,20.8800,20.8800,20.8800,20.8800,0,0
K6K,DBXT S&P500 US$,D,20110225,20.8800,20.8800,20.8800,20.8800,0,0
K6K,DBXT S&P500 US$,D,20110228,20.8800,20.8800,20.8800,20.8800,0,0
K6K,DBXT S&P500 US$,D,20110301,20.8800,20.8800,20.8800,20.8800,0,0
K6K,DBXT S&P500 US$,D,20110302,20.5400,20.5400,20.5400,20.5400,1000,0
K6K,DBXT S&P500 US$,D,20110303,20.5400,20.5400,20.5400,20.5400,0,0
K6K,DBXT S&P500 US$,D,20110304,20.5400,20.5400,20.5400,20.5400,0,0
K6K,DBXT S&P500 US$,D,20110307,20.5400,20.5400,20.5400,20.5400,0,0
K6K,DBXT S&P500 US$,D,20110308,20.7800,20.7800,20.7800,20.7800,6000,0
K6K,DBXT S&P500 US$,D,20110309,20.7800,20.7800,20.7800,20.7800,0,0
K6K,DBXT S&P500 US$,D,20110310,20.6300,20.6500,20.6300,20.6500,10000,0
K6K,DBXT S&P500 US$,D,20110311,20.5000,20.5000,20.3800,20.3800,11000,0
K6K,DBXT S&P500 US$,D,20110314,20.5100,20.5100,20.5100,20.5100,5000,0
K6K,DBXT S&P500 US$,D,20110315,20.0100,20.0100,19.9000,19.9000,19000,0
K6K,DBXT S&P500 US$,D,20110316,20.2500,20.2500,20.2500,20.2500,1000,0
K6K,DBXT S&P500 US$,D,20110317,19.9300,20.1000,19.9300,20.1000,24000,0
K6K,DBXT S&P500 US$,D,20110318,20.1000,20.1000,20.1000,20.1000,0,0
K6K,DBXT S&P500 US$,D,20110321,20.4600,20.4600,20.4600,20.4600,5000,0
K6K,DBXT S&P500 US$,D,20110322,20.4500,20.5100,20.4500,20.5100,6500,0
K6K,DBXT S&P500 US$,D,20110323,20.5100,20.5100,20.3700,20.4100,610,0
K6K,DBXT S&P500 US$,D,20110324,20.4100,20.4100,20.4100,20.4100,0,0
K6K,DBXT S&P500 US$,D,20110325,20.4100,20.4100,20.4100,20.4100,0,0
K6K,DBXT S&P500 US$,D,20110328,20.4100,20.4100,20.4100,20.4100,0,0
K6K,DBXT S&P500 US$,D,20110329,20.4100,20.4100,20.4100,20.4100,0,0
K6K,DBXT S&P500 US$,D,20110330,20.4100,20.4100,20.4100,20.4100,0,0
K6K,DBXT S&P500 US$,D,20110331,20.4100,20.4100,20.4100,20.4100,0,0
K6K,DBXT S&P500 US$,D,20110401,20.9800,20.9800,20.9800,20.9800,5000,0
K6K,DBXT S&P500 US$,D,20110404,20.9800,20.9800,20.9800,20.9800,0,0
K6K,DBXT S&P500 US$,D,20110405,20.9800,20.9800,20.9800,20.9800,0,0
K6K,DBXT S&P500 US$,D,20110406,20.9800,20.9800,20.9800,20.9800,0,0
K6K,DBXT S&P500 US$,D,20110407,21.0400,21.0400,21.0400,21.0400,5000,0
