<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
G3B,Nikko AM STI ETF,D,20120604,2.8000,2.8000,2.7600,2.7600,25300,0
G3B,Nikko AM STI ETF,D,20120605,2.7700,2.7700,2.7700,2.7700,48700,0
G3B,Nikko AM STI ETF,D,20120606,2.8000,2.8000,2.8000,2.8000,10100,0
G3B,Nikko AM STI ETF,D,20120607,2.8300,2.8300,2.8200,2.8200,1200,0
G3B,Nikko AM STI ETF,D,20120608,2.8100,2.8100,2.8000,2.8000,4100,0
G3B,Nikko AM STI ETF,D,20120611,2.8400,2.8400,2.8200,2.8300,51700,0
G3B,Nikko AM STI ETF,D,20120612,2.8100,2.8300,2.8100,2.8300,10400,0
G3B,Nikko AM STI ETF,D,20120613,2.8400,2.8400,2.8300,2.8300,8300,0
G3B,Nikko AM STI ETF,D,20120614,2.8500,2.8500,2.8300,2.8300,1600,0
G3B,Nikko AM STI ETF,D,20120615,2.8300,2.8500,2.8300,2.8500,4100,0
G3B,Nikko AM STI ETF,D,20120618,2.9100,2.9100,2.8800,2.8800,2300,0
G3B,Nikko AM STI ETF,D,20120619,2.8800,2.8800,2.8800,2.8800,3400,0
G3B,Nikko AM STI ETF,D,20120620,2.9000,2.9000,2.9000,2.9000,4100,0
G3B,Nikko AM STI ETF,D,20120621,2.9100,2.9100,2.8700,2.8800,25100,0
G3B,Nikko AM STI ETF,D,20120622,2.8700,2.8700,2.8600,2.8700,38200,0
G3B,Nikko AM STI ETF,D,20120625,2.8600,2.8700,2.8600,2.8700,2100,0
G3B,Nikko AM STI ETF,D,20120626,2.8800,2.8800,2.8600,2.8600,4500,0
G3B,Nikko AM STI ETF,D,20120627,2.8800,2.8800,2.8800,2.8800,200,0
G3B,Nikko AM STI ETF,D,20120628,2.9000,2.9100,2.8900,2.9000,9800,0
G3B,Nikko AM STI ETF,D,20120629,2.9200,2.9500,2.9200,2.9300,15000,0
G3B,Nikko AM STI ETF,D,20120702,2.9400,2.9500,2.9400,2.9500,88900,0
G3B,Nikko AM STI ETF,D,20120703,2.9800,2.9800,2.9800,2.9800,3000,0
G3B,Nikko AM STI ETF,D,20120704,2.9800,3.0000,2.9800,3.0000,10100,0
G3B,Nikko AM STI ETF,D,20120705,2.9900,3.0100,2.9900,3.0100,42200,0
G3B,Nikko AM STI ETF,D,20120706,3.0000,3.0200,3.0000,3.0200,8600,0
G3B,Nikko AM STI ETF,D,20120709,3.0000,3.0100,2.9900,2.9900,616900,0
G3B,Nikko AM STI ETF,D,20120710,3.0000,3.0000,2.9800,3.0000,125600,0
G3B,Nikko AM STI ETF,D,20120711,2.9900,3.0300,2.9900,3.0300,586100,0
G3B,Nikko AM STI ETF,D,20120712,3.0100,3.0100,3.0100,3.0100,250000,0
G3B,Nikko AM STI ETF,D,20120713,3.0300,3.0300,3.0300,3.0300,3000,0
G3B,Nikko AM STI ETF,D,20120716,3.0300,3.0500,3.0300,3.0300,275100,0
G3B,Nikko AM STI ETF,D,20120717,3.0400,3.0600,3.0400,3.0600,183000,0
G3B,Nikko AM STI ETF,D,20120718,3.0600,3.0600,3.0400,3.0500,256900,0
