<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
J0P,DBXT MSWorld US$,D,20140325,4.3100,4.3100,4.2900,4.2900,8110,0
J0P,DBXT MSWorld US$,D,20140326,4.3200,4.3200,4.3200,4.3200,0,0
J0P,DBXT MSWorld US$,D,20140327,4.3000,4.3000,4.3000,4.3000,600,0
J0P,DBXT MSWorld US$,D,20140328,4.3100,4.3200,4.3100,4.3200,9220,0
J0P,DBXT MSWorld US$,D,20140331,4.3400,4.3400,4.3400,4.3400,0,0
J0P,DBXT MSWorld US$,D,20140401,4.3600,4.3600,4.3600,4.3600,22600,0
J0P,DBXT MSWorld US$,D,20140402,4.3900,4.3900,4.3900,4.3900,0,0
J0P,DBXT MSWorld US$,D,20140403,4.3500,4.3900,4.3500,4.3900,1400,0
J0P,DBXT MSWorld US$,D,20140404,4.3900,4.3900,4.3900,4.3900,2610,0
J0P,DBXT MSWorld US$,D,20140407,4.3300,4.3300,4.3300,4.3300,0,0
J0P,DBXT MSWorld US$,D,20140408,4.3100,4.3100,4.3100,4.3100,0,0
J0P,DBXT MSWorld US$,D,20140409,4.3300,4.3300,4.3300,4.3300,1000,0
J0P,DBXT MSWorld US$,D,20140410,4.3600,4.3600,4.3600,4.3600,0,0
J0P,DBXT MSWorld US$,D,20140411,4.3000,4.3000,4.3000,4.3000,10,0
J0P,DBXT MSWorld US$,D,20140414,4.2500,4.2500,4.2500,4.2500,890,0
J0P,DBXT MSWorld US$,D,20140415,4.2700,4.2700,4.2700,4.2700,0,0
J0P,DBXT MSWorld US$,D,20140416,4.3100,4.3100,4.3100,4.3100,0,0
J0P,DBXT MSWorld US$,D,20140417,4.3300,4.3300,4.3200,4.3200,1810,0
J0P,DBXT MSWorld US$,D,20140421,4.3400,4.3400,4.3400,4.3400,0,0
J0P,DBXT MSWorld US$,D,20140422,4.3500,4.3500,4.3500,4.3500,1000,0
J0P,DBXT MSWorld US$,D,20140423,4.3900,4.3900,4.3900,4.3900,780,0
J0P,DBXT MSWorld US$,D,20140424,4.3900,4.3900,4.3900,4.3900,100,0
J0P,DBXT MSWorld US$,D,20140425,4.3700,4.3700,4.3700,4.3700,230,0
J0P,DBXT MSWorld US$,D,20140428,4.3500,4.3700,4.3500,4.3700,2680,0
J0P,DBXT MSWorld US$,D,20140429,4.4500,4.4500,4.3600,4.3700,5360,0
J0P,DBXT MSWorld US$,D,20140430,4.3700,4.3700,4.3700,4.3700,15000,0
J0P,DBXT MSWorld US$,D,20140502,4.3900,4.4000,4.3900,4.4000,17710,0
J0P,DBXT MSWorld US$,D,20140505,4.4000,4.4000,4.3800,4.3800,100,0
J0P,DBXT MSWorld US$,D,20140506,4.4100,4.4100,4.4100,4.4100,400,0
J0P,DBXT MSWorld US$,D,20140507,4.3800,4.3800,4.3800,4.3800,10,0
J0P,DBXT MSWorld US$,D,20140508,4.3900,4.4000,4.3900,4.4000,3050,0
J0P,DBXT MSWorld US$,D,20140509,4.3900,4.3900,4.3900,4.3900,690,0
J0P,DBXT MSWorld US$,D,20140512,4.3900,4.3900,4.3900,4.3900,1010,0
J0P,DBXT MSWorld US$,D,20140514,4.3900,4.4300,4.3900,4.4300,2410,0
J0P,DBXT MSWorld US$,D,20140515,4.4000,4.4000,4.4000,4.4000,0,0
J0P,DBXT MSWorld US$,D,20140516,4.3800,4.3800,4.3800,4.3800,8660,0
J0P,DBXT MSWorld US$,D,20140519,4.3800,4.3800,4.3700,4.3700,20,0
J0P,DBXT MSWorld US$,D,20140520,4.3900,4.3900,4.3900,4.3900,0,0
J0P,DBXT MSWorld US$,D,20140521,4.3800,4.3800,4.3800,4.3800,0,0
J0P,DBXT MSWorld US$,D,20140522,4.4000,4.4000,4.4000,4.4000,10000,0
J0P,DBXT MSWorld US$,D,20140523,4.4300,4.4300,4.4200,4.4200,2580,0
J0P,DBXT MSWorld US$,D,20140526,4.4100,4.4300,4.4100,4.4300,43600,0
J0P,DBXT MSWorld US$,D,20140527,4.4400,4.4400,4.4400,4.4400,18250,0
J0P,DBXT MSWorld US$,D,20140528,4.4700,4.4700,4.4500,4.4500,740,0
J0P,DBXT MSWorld US$,D,20140529,4.4700,4.4700,4.4700,4.4700,1720,0
J0P,DBXT MSWorld US$,D,20140530,4.4700,4.4700,4.4600,4.4700,37770,0
J0P,DBXT MSWorld US$,D,20140602,4.4800,4.4800,4.4800,4.4800,550,0
J0P,DBXT MSWorld US$,D,20140603,4.4800,4.4800,4.4800,4.4800,15410,0
J0P,DBXT MSWorld US$,D,20140604,4.4600,4.4600,4.4600,4.4600,27650,0
J0P,DBXT MSWorld US$,D,20140605,4.4800,4.4800,4.4800,4.4800,1000,0
J0P,DBXT MSWorld US$,D,20140606,4.5100,4.5100,4.5100,4.5100,0,0
J0P,DBXT MSWorld US$,D,20140609,4.5400,4.5400,4.5300,4.5300,930,0
J0P,DBXT MSWorld US$,D,20140610,4.5300,4.5300,4.5300,4.5300,560,0
J0P,DBXT MSWorld US$,D,20140611,4.5300,4.5300,4.5300,4.5300,10,0
J0P,DBXT MSWorld US$,D,20140612,4.5200,4.5200,4.5200,4.5200,0,0
J0P,DBXT MSWorld US$,D,20140613,4.5100,4.5100,4.5100,4.5100,1550,0
J0P,DBXT MSWorld US$,D,20140616,4.5100,4.5100,4.5100,4.5100,900,0
J0P,DBXT MSWorld US$,D,20140617,4.5200,4.5200,4.5200,4.5200,0,0
J0P,DBXT MSWorld US$,D,20140618,4.5200,4.5200,4.5200,4.5200,0,0
J0P,DBXT MSWorld US$,D,20140619,4.5700,4.5700,4.5700,4.5700,10,0
J0P,DBXT MSWorld US$,D,20140620,4.5700,4.5700,4.5700,4.5700,1040,0
J0P,DBXT MSWorld US$,D,20140623,4.5500,4.5500,4.5500,4.5500,0,0
J0P,DBXT MSWorld US$,D,20140624,4.5700,4.5700,4.5700,4.5700,70,0
J0P,DBXT MSWorld US$,D,20140625,4.5400,4.5400,4.5400,4.5400,0,0
J0P,DBXT MSWorld US$,D,20140626,4.5500,4.5500,4.5500,4.5500,1700,0
J0P,DBXT MSWorld US$,D,20140627,4.5300,4.5300,4.5300,4.5300,0,0
J0P,DBXT MSWorld US$,D,20140630,4.5500,4.5500,4.5500,4.5500,4960,0
