<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
P60,Lyxor Asia US$,D,20120813,4.3000,4.3000,4.3000,4.3000,5780,0
P60,Lyxor Asia US$,D,20120814,4.3000,4.3000,4.3000,4.3000,0,0
P60,Lyxor Asia US$,D,20120815,4.2900,4.2900,4.2900,4.2900,1250,0
P60,Lyxor Asia US$,D,20120816,4.2900,4.2900,4.2900,4.2900,0,0
P60,Lyxor Asia US$,D,20120817,4.3000,4.3300,4.3000,4.3300,2480,0
P60,Lyxor Asia US$,D,20120821,4.3600,4.3700,4.3500,4.3700,47210,0
P60,Lyxor Asia US$,D,20120822,4.3700,4.3700,4.3700,4.3700,0,0
P60,Lyxor Asia US$,D,20120823,4.3500,4.3500,4.3500,4.3500,1400,0
P60,Lyxor Asia US$,D,20120824,4.2900,4.2900,4.2900,4.2900,3990,0
P60,Lyxor Asia US$,D,20120827,4.2900,4.3000,4.2900,4.3000,7310,0
P60,Lyxor Asia US$,D,20120828,4.3000,4.3000,4.3000,4.3000,2780,0
P60,Lyxor Asia US$,D,20120829,4.3000,4.3000,4.3000,4.3000,0,0
P60,Lyxor Asia US$,D,20120830,4.3000,4.3000,4.3000,4.3000,0,0
P60,Lyxor Asia US$,D,20120831,4.2000,4.2300,4.2000,4.2300,23430,0
P60,Lyxor Asia US$,D,20120903,4.2300,4.2300,4.2300,4.2300,0,0
P60,Lyxor Asia US$,D,20120904,4.2300,4.2300,4.2300,4.2300,0,0
P60,Lyxor Asia US$,D,20120905,4.1800,4.1800,4.1700,4.1700,50,0
P60,Lyxor Asia US$,D,20120906,4.1700,4.1700,4.1700,4.1700,0,0
P60,Lyxor Asia US$,D,20120907,4.2400,4.2400,4.2400,4.2400,2260,0
P60,Lyxor Asia US$,D,20120910,4.2500,4.2500,4.2500,4.2500,820,0
P60,Lyxor Asia US$,D,20120911,4.2500,4.2500,4.2500,4.2500,0,0
P60,Lyxor Asia US$,D,20120912,4.2500,4.2500,4.2500,4.2500,0,0
P60,Lyxor Asia US$,D,20120913,4.3400,4.3400,4.3400,4.3400,300,0
P60,Lyxor Asia US$,D,20120914,4.4500,4.4600,4.4200,4.4200,52110,0
P60,Lyxor Asia US$,D,20120917,4.4200,4.4200,4.4200,4.4200,0,0
P60,Lyxor Asia US$,D,20120918,4.4200,4.4200,4.4200,4.4200,0,0
P60,Lyxor Asia US$,D,20120919,4.4200,4.4200,4.4200,4.4200,0,0
P60,Lyxor Asia US$,D,20120920,4.4200,4.4200,4.4200,4.4200,0,0
P60,Lyxor Asia US$,D,20120921,4.4200,4.4200,4.4200,4.4200,0,0
P60,Lyxor Asia US$,D,20120924,4.4200,4.4200,4.4200,4.4200,0,0
P60,Lyxor Asia US$,D,20120925,4.4200,4.4200,4.4200,4.4200,0,0
P60,Lyxor Asia US$,D,20120926,4.3900,4.4300,4.3900,4.3900,335510,0
P60,Lyxor Asia US$,D,20120927,4.3900,4.3900,4.3900,4.3900,0,0
P60,Lyxor Asia US$,D,20120928,4.4600,4.4600,4.4500,4.4500,336910,0
P60,Lyxor Asia US$,D,20121001,4.4500,4.4700,4.4500,4.4700,9340,0
P60,Lyxor Asia US$,D,20121002,4.4700,4.4700,4.4700,4.4700,0,0
P60,Lyxor Asia US$,D,20121003,4.4600,4.4600,4.4600,4.4600,5650,0
