<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
O9B,DBXT MSASPAC US$,D,20140718,4.0500,4.0500,4.0500,4.0500,0,0
O9B,DBXT MSASPAC US$,D,20140721,4.0500,4.0500,4.0500,4.0500,0,0
O9B,DBXT MSASPAC US$,D,20140722,4.0800,4.0800,4.0800,4.0800,0,0
O9B,DBXT MSASPAC US$,D,20140723,4.1200,4.1200,4.1200,4.1200,0,0
O9B,DBXT MSASPAC US$,D,20140724,4.1200,4.1200,4.1200,4.1200,0,0
O9B,DBXT MSASPAC US$,D,20140725,4.1200,4.1200,4.1200,4.1200,0,0
O9B,DBXT MSASPAC US$,D,20140729,4.1400,4.1400,4.1400,4.1400,0,0
O9B,DBXT MSASPAC US$,D,20140730,4.1600,4.1600,4.1600,4.1600,0,0
O9B,DBXT MSASPAC US$,D,20140731,4.1200,4.1200,4.1200,4.1200,0,0
O9B,DBXT MSASPAC US$,D,20140801,4.0700,4.0700,4.0700,4.0700,0,0
O9B,DBXT MSASPAC US$,D,20140804,4.1000,4.1000,4.1000,4.1000,0,0
O9B,DBXT MSASPAC US$,D,20140805,4.1000,4.1000,4.1000,4.1000,0,0
O9B,DBXT MSASPAC US$,D,20140806,4.0800,4.0800,4.0800,4.0800,0,0
O9B,DBXT MSASPAC US$,D,20140807,4.0500,4.0500,4.0500,4.0500,0,0
O9B,DBXT MSASPAC US$,D,20140808,4.0200,4.0200,4.0200,4.0200,0,0
O9B,DBXT MSASPAC US$,D,20140811,4.0600,4.0600,4.0600,4.0600,0,0
O9B,DBXT MSASPAC US$,D,20140812,4.0800,4.0800,4.0800,4.0800,0,0
O9B,DBXT MSASPAC US$,D,20140813,4.1100,4.1100,4.1100,4.1100,0,0
O9B,DBXT MSASPAC US$,D,20140814,4.1100,4.1100,4.1100,4.1100,0,0
O9B,DBXT MSASPAC US$,D,20140815,4.1300,4.1300,4.1300,4.1300,0,0
O9B,DBXT MSASPAC US$,D,20140818,4.1300,4.1300,4.1300,4.1300,0,0
O9B,DBXT MSASPAC US$,D,20140819,4.1600,4.1600,4.1600,4.1600,0,0
O9B,DBXT MSASPAC US$,D,20140820,4.1600,4.1600,4.1600,4.1600,0,0
